Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Introducing Regular Expressions,967690,35.99,Michael Fitzgerald,O'Reilly Media,2012,"Unraveling Regular Expressions, Step-by-Step",,"If you’re a programmer new to regular expressions, this easy-to-follow guide is a great place to start. You’ll learn the fundamentals step-by-step with the help of numerous examples, discovering first-hand how to match, extract, and transform text by matching specific words, characters, and patterns. Regular expressions are an essential part of...",True,2012-07-10T00:00:00,Jul 2012,1,97,150,programming
Programming,1704801,81.65868795,Bjarne Stroustrup,Pearson Education,2014,Principles and Practice Using C++, (2nd ed.),"An introduction to programming by the inventor of C++,&nbsp; Programming &nbsp;prepares students for programming in the real world.&nbsp;This book assumes that&nbsp;they aim eventually to write non-trivial programs, whether for work in software development or in some other technical field.&nbsp;It&nbsp;explains fundamental concepts and...",True,2014-05-15T00:00:00,May 2014,1,97,150,programming
Patterns of Enterprise Application Architecture,286907,76.21386795,Martin Fowler,Pearson Education,2007,,,"The full text downloaded to your computer With eBooks you can: search for key concepts, words and phrases make highlights and notes as you study share your notes with friends eBooks are downloaded to your computer and accessible either offline through the Bookshelf (available as a free download), available online and also via the iPad and...",True,2012-03-07T00:00:00,Mar 2007,1,97,150,programming
The Linux Programming Interface,95833471,104.99,Michael Kerrisk,No Starch Press,2010,A Linux and UNIX System Programming Handbook,,"The Linux Programming Interface (TLPI) is the definitive guide to the Linux and UNIX programming interface&#8212;the interface employed by nearly every application that runs on a Linux or UNIX system.In this authoritative work, Linux programming expert Michael Kerrisk provides detailed descriptions of the system calls and library...",True,2010-10-01T00:00:00,Oct 2010,1,97,150,programming
Pro Power BI Desktop,210047792,92.07263814,Adam Aspin,Apress,2020,Self-Service Analytics and Data Visualization for the Power User, (3rd ed.),"Deliver eye-catching and insightful business intelligence with Microsoft Power BI Desktop. This new edition has been updated to cover all the latest features of Microsoft’s continually evolving visualization product. New in this edition is help with storytelling—adapted to PCs, tablets, and smartphones—and the building of a data...",True,2020-06-11T00:00:00,Jun 2020,1,97,150,programming
Pro Angular 9,210047790,,Adam Freeman,Apress,2020,Build Powerful and Dynamic Web Apps, (4th ed.),"This book has accompanying online files for Angular 9, 10 and 11; all examples in the book work without changes in Angular 10 or 11.Welcome to this one-stop-shop for learning Angular. Pro Angular is the most concise and comprehensive guide available, giving you the knowledge you need to take full advantage of this popular framework for...",False,2020-06-12T00:00:00,Jun 2020,1,97,150,programming
Introduction to Probability for Computing,210877941,83.8276425,Mor Harchol-Balter,Cambridge University Press,2023,,,A highly engaging and interactive undergraduate textbook specifically written for computer science courses.,True,2023-09-28T00:00:00,Sep 2023,1,97,150,programming
Inside the Android OS,210046394,54.43458795,G. Blake Meike,Pearson Education,2021,"Building, Customizing, Managing and Operating Android System Services",,"The Complete Guide to Customizing Android for New IoT and Embedded Devices Inside the Android OS is a comprehensive guide and reference for technical professionals who want to customize and integrate Android into embedded devices, and construct or maintain successful Android-based products. Replete with code examples, it...",True,2021-08-24T00:00:00,Aug 2021,2,97,150,programming
"Mastering TypeScript,",210303672,55.99,Nathan Rozentals,Packt Publishing,2021,"Build enterprise-ready, modular web applications using TypeScript 4 and modern frameworks",,,True,2021-04-23T00:00:00,Apr 2021,1,97,150,programming
Flutter Cookbook,210320574,49.99,Simone Alessandria,Packt Publishing,2021,Over 100 proven techniques and solutions for app development with Flutter 2.2 and Dart,,,True,2021-06-18T00:00:00,Jun 2021,2,97,150,programming
JavaScript from Beginner to Professional,210432695,40.99,Laurence Lars Svekis,Packt Publishing,2021,"Learn JavaScript quickly by building fun, interactive, and dynamic web apps, games, and pages",,,True,2021-12-15T00:00:00,Dec 2021,3,97,150,programming
iOS 16 Programming for Beginners,210707300,45.99,Ahmad Sahar,Packt Publishing,2022,Kickstart your iOS app development journey with a hands-on guide to Swift 5.7 and Xcode 14,,,True,2022-11-18T00:00:00,Nov 2022,2,97,150,programming
Pro ASP.NET Core 6,210504185,86.57269138,Adam Freeman,Apress,2022,"Develop Cloud-Ready Web Applications Using MVC, Blazor, and Razor Pages", (9th ed.),"Professional developers will produce leaner applications for the ASP.NET Core platform using the guidance in this best-selling book, now in its 9th edition and updated for ASP.NET Core for .NET 6. It contains detailed explanations of the ASP.NET Core platform and the application frameworks it supports. This cornerstone guide puts...",True,2022-02-24T00:00:00,Feb 2022,1,97,150,programming
"The Rust Programming Language, 2nd Edition",210632498,52.95,Steve Klabnik,No Starch Press,2023,,,"With over 50,000 copies sold, The Rust Programming Language is the quintessential guide to programming in Rust. Thoroughly updated to Rust&rsquo;s latest version, this edition is considered the language&rsquo;s official documentation.The Rust Programming Language ""covers everything you could want to know about the...",True,2023-02-28T00:00:00,Feb 2023,2,97,150,programming
C Programming Absolute Beginner's Guide,1337637,32.65530795,Greg Perry,Pearson Education,2013,, (3rd ed.),"C Programming Absolute Beginner’s Guide is the fastest way to get comfortable and productive with C11. This friendly, practical book will help the reader do exactly what they want, one incredibly clear and easy step at a time. World-renowned tech tutorial author Greg Perry reveals C11’s power, and helps the reader quickly take advantage of it....",True,2013-08-02T00:00:00,Aug 2013,2,97,150,programming
USB Embedded Hosts,795963,23.95,Jan Axelson,Lakeview Research,2011,The Developer's Guide,,"A guide for designing and programming small, embedded systems that access USB devices, this book includes topics such as how embedded USB hosts differ from USB hosts in PCs, choosing a hardware and programming platform for a project, understanding USB host programming in embedded Linux systems, how host applications can access USB devices of all...",True,2011-11-01T00:00:00,Nov 2011,1,97,150,programming
Nine Algorithms That Changed the Future,209980720,24.99,John MacCormick,Princeton University Press,2020,The Ingenious Ideas That Drive Today's Computers,,"Nine revolutionary algorithms that power our computers and smartphones Every day, we use our computers to perform remarkable feats. A simple web search picks out a handful of relevant needles from the world's biggest haystack. Uploading a photo to Facebook transmits millions of pieces of information over numerous error-prone network links, yet...",True,2020-09-15T00:00:00,Sep 2020,1,97,150,programming
C Primer Plus,1570418,76.21386795,Stephen Prata,Pearson Education,2013,, (6th ed.),"C Primer Plus is a carefully tested, well-crafted, and complete tutorial on a subject core to programmers and developers. This computer science classic teaches principles of programming, including structured code and top-down design. &nbsp; Author and educator Stephen Prata has created an introduction to C that is instructive, clear,...",True,2013-11-22T00:00:00,Nov 2013,1,97,150,programming
iOS Swift Game Development Cookbook,138619974,67.99,Jonathon Manning,O'Reilly Media,2018,Simple Solutions for Game Development Problems, (3rd ed.),"Ready to make amazing games for the iPhone and iPad? With Apple’s Swift programming language, it’s never been easier. This updated cookbook provides detailed recipes for managing a wide range of common iOS game-development issues, ranging from 2D and 3D math, SpriteKit, and OpenGL to augmented reality with ARKit. You get simple, direct solutions...",True,2018-10-02T00:00:00,Oct 2018,2,97,150,programming
Seven Concurrency Models in Seven Weeks,96263143,43.99,Paul Butcher,Pragmatic Bookshelf,2014,When Threads Unravel,,"Your software needs to leverage multiple cores, handle thousands of users and terabytes of data, and continue working in the face of both hardware and software failure. Concurrency and parallelism are the keys, and Seven Concurrency Models in Seven Weeks equips you for this new world. See how emerging technologies such as actors and functional...",True,2018-02-05T00:00:00,Jun 2014,1,97,150,programming
Understanding Software Dynamics,210381180,54.43458795,Richard L Sites,Pearson Education,2021,,,"World-renowned software performance expert Richard Sites offers expert methods and advanced tools for understanding complex time-constrained software dynamics, improving software reliability, and troubleshooting challenging performance problems. He addresses CPU, memory, disk, network, and more, helping students fix programs that are always too...",True,2021-11-02T00:00:00,Nov 2021,1,97,150,programming
