Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Exploring C++ 11,1694195,86.57269138,Ray Lischner,Apress,2014,, (2nd ed.),"&lt;p&gt;&lt;em&gt;Exploring C++ &lt;/em&gt;divides C++ up into bite-sized chunks that will help you learn the language one step at a time. Assuming no familiarity with C++, or any other C-based language, you&amp;rsquo;ll be taught everything you...",True,2014-02-28T00:00:00,Feb 2014,1,97,150,Program_lang
Beginning Haskell,1694197,72.82282448,Alejandro Serrano Mena,Apress,2014,A Project-Based Approach,,"Beginning Haskell provides a broad-based introduction to the Haskell language, its libraries and environment, and to the functional programming paradigm that is fast growing in importance in the software industry. The book takes a project-based...",True,2014-03-05T00:00:00,Mar 2014,1,97,150,Program_lang
Beginning Java 8 Fundamentals,1781939,54.39653226,Kishori Sharan,Apress,2014,"Language Syntax, Arrays, Data Types, Objects, and Regular Expressions",,"Beginning Java 8 Fundamentals provides a comprehensive approach to learning the Java programming language, especially the object-oriented fundamentals necessary at all levels of Java development. Author Kishori Sharan provides over 90 diagrams and...",True,2014-06-24T00:00:00,Jun 2014,1,97,150,Program_lang
Introducing Maven,1964928,37.08787628,Balaji Varanasi,Apress,2014,,,"Introducing Maven is your quick start-up primer guide on Maven. This fully packed mini-book includes the new features and enhancements found in the latest version of Maven. In this short 100-page book, you'll learn all about Maven and how to set...",True,2014-12-02T00:00:00,Dec 2014,2,97,150,Program_lang
MATLAB Optimization Techniques,1964953,92.07263814,Cesar Lopez,Apress,2014,,,"MATLAB is a high-level language and environment for numerical computation, visualization, and programming. Using MATLAB, you can analyze data, develop algorithms, and create models and applications. The language, tools, and built-in math functions...",True,2014-11-12T00:00:00,Nov 2014,1,97,150,Program_lang
Learn JavaFX 8,2094642,137.4251403,Kishori Sharan,Apress,2015,Building User Experience and Interfaces with Java 8,,"Learn JavaFX 8 shows you how to start developing rich-client desktop applications using your Java skills and provides comprehensive coverage of JavaFX 8's features. Each chapter starts with an introduction to the topic at hand, followed by a...",True,2015-04-02T00:00:00,Apr 2015,1,97,150,Program_lang
Pro Java 8 Programming,2094199,86.57269138,Terrill Brett Spell,Apress,2015,,,Pro Java 8 Programming covers the core Java development kit. It takes advantage of the finer points of the core standard edition (SE) and development kit version 8. You'll discover the particulars of working with the Java language and APIs to...,True,2015-05-29T00:00:00,May 2015,1,97,150,Program_lang
Numerical Python,2500887,72.82282448,Robert Johansson,Apress,2015,A Practical Techniques Approach for Industry,,"Numerical Python by Robert Johansson shows you how to leverage the numerical and mathematical modules in Python and its Standard Library as well as popular open source numerical Python packages like NumPy, FiPy, matplotlib and more to numerically...",True,2015-10-07T00:00:00,Oct 2015,1,97,150,Program_lang
Java XML and JSON,2611288,50.83774318,JEFF FRIESEN,Apress,2016,,,&lt;div&gt;&lt;div&gt;&lt;div&gt;&lt;i&gt;Java XML and JSON&lt;/i&gt; is your one-stop guide to mastering the XML metalanguage and JSON data format along with significant Java APIs for parsing and creating XML/JSON documents (and more)....,True,2016-06-15T00:00:00,Jun 2016,1,97,150,Program_lang
Cryptography in C and C++,95669451,92.07263814,Michael Welschenbach,Apress,2017,, (2nd ed.),"This book covers everything you need to know to write professional-level cryptographic code. This expanded, improved second edition includes about 100 pages of additional material as well as numerous improvements to the original text. The chapter...",True,2017-01-11T00:00:00,Jan 2017,1,97,150,Program_lang
Swift 3 for Absolute Beginners,95658952,64.58761008,Gary Bennett,Apress,2016,, (3rd ed.),"Stay motivated and overcome obstacles while learning to use Swift Playgrounds to be a great iOS developer. This book is perfect for those with no programming background, those with some programming experience but no object-oriented experience, or...",True,2016-12-19T00:00:00,Dec 2016,2,97,150,Program_lang
Pro Python Best Practices,95729993,37.08787628,Kristian Rother,Apress,2017,"Debugging, Testing and Maintenance",,"Learn software engineering and coding best practices to write Python code right and error free. In this book you’ll see how to properly debug, organize, test, and maintain your code, all of which leads to better, more efficient coding.Software...",True,2017-03-15T00:00:00,Mar 2017,1,97,150,Program_lang
Pro Java Clustering and Scalability,95838989,64.58761008,Jorge Acetozi,Apress,2017,"Building Real-Time Apps with Spring, Cassandra, Redis, WebSocket and RabbitMQ",,"Build clustered and scalable Java-based, real-time applications using Spring Framework, Boot, WebSocket, Cassandra, Redis and RabbitMQ. In this book, you'll tie all this together with a dive-in case study, a real-time scalable chat application...",True,2017-08-10T00:00:00,Aug 2017,1,97,150,Program_lang
Clean C++,95875214,78.32277124,Stephan Roth,Apress,2017,Sustainable Software Development Patterns and Best Practices with C++ 17,,"&lt;div&gt;Write maintainable, extensible, and durable software with modern C++. This book is a must for every developer, software architect, or team leader who is interested in good C++ code, and thus also wants to save development costs. If you...",True,2017-09-27T00:00:00,Sep 2017,1,97,150,Program_lang
Beginning Spring Boot 2,95875215,92.07263814,K. Siva Prasad Reddy,Apress,2017,Applications and Microservices with the Spring Framework,,"Learn Spring Boot and how to build Java-based enterprise, web, and microservice applications with it. In this book, you'll see how to work with relational and NoSQL databases, build your first microservice, enterprise, or web application, and...",True,2017-09-27T00:00:00,Sep 2017,1,97,150,Program_lang
Practical JSF in Java EE 8,96203043,86.57269138,Michael Müller,Apress,2018,Web Applications ​in Java for the Enterprise,,"Master the Java EE 8 and JSF (JavaServer Faces) APIs and web framework with this practical, projects-driven guide to web development.&nbsp;This book combines theoretical background with a practical approach by building four real-world...",True,2018-05-29T00:00:00,May 2018,1,97,150,Program_lang
The Definitive Guide to JSF in Java EE 8,96203044,86.57269138,Bauke Scholtz,Apress,2018,Building Web Applications with JavaServer Faces,,&lt;div&gt;&lt;div&gt;Learn and master the new features in the JSF 2.3 MVC web framework in this definitive guide written by two of the JavaServer Faces (JSF) specification leads. The authors take you through real-world examples that demonstrate...,True,2018-05-29T00:00:00,May 2018,2,97,150,Program_lang
Beginning EJB in Java EE 8,96198337,109.94011224,Jonathan Wetherbee,Apress,2018,Building Applications with Enterprise JavaBeans, (3rd ed.),"Build powerful back-end business logic and complex Enterprise JavaBeans (EJB)-based applications using Java EE 8, Eclipse Enterprise for Java (EE4J), Web Tools Project (WTP), and the Microprofile platform. Targeted at Java and Java EE developers,...",True,2018-05-25T00:00:00,May 2018,4,97,150,Program_lang
Java Design Patterns,209552019,78.32277124,Vaskaran Sarcar,Apress,2018,A Hands-On Experience with Real-World Examples, (2nd ed.),"Get hands-on experience implementing 26 of the most common design patterns using Java and Eclipse.&nbsp;In addition to Gang of Four (GoF) design patterns, you will also learn about alternative design patterns, and understand the criticisms of...",True,2018-12-06T00:00:00,Dec 2018,1,97,150,Program_lang
Testing and Tuning Market Trading Systems,209520075,72.82282448,Timothy Masters,Apress,2018,Algorithms in C++,,"Build, test, and tune financial, insurance or other market trading systems using C++ algorithms and statistics. You’ve had an idea and have done some preliminary experiments, and it looks promising. Where do you go from here?&nbsp; Well, this book discusses and dissects this case study approach.&nbsp;&nbsp;Seemingly good backtest...",True,2018-10-26T00:00:00,Oct 2018,1,97,150,Program_lang
Spring Boot 2 Recipes,209547859,64.58761008,Marten Deinum,Apress,2018,A Problem-Solution Approach,,"Solve all your Spring Boot 2 problems using complete and real-world code examples. When you start a new project, you’ll be able to copy the code and configuration files from this book, and then modify them for your needs. This can save you a great deal of work over creating a project from scratch.Using a problem-solution approach,...",True,2018-11-28T00:00:00,Nov 2018,1,97,150,Program_lang
Java XML and JSON,209631865,92.07263814,Jeff Friesen,Apress,2019,Document Processing for Java SE, (2nd ed.),"Use this guide to master the XML metalanguage and JSON data format along with significant Java APIs for parsing and creating XML and JSON documents from the Java language. New in this edition is coverage of Jackson (a JSON processor for Java) and Oracle’s own Java API for JSON processing (JSON-P), which is a JSON processing API for...",True,2019-01-10T00:00:00,Jan 2019,1,97,150,Program_lang
Functional Interfaces in Java,209633714,86.57269138,Ralph Lecessi,Apress,2019,Fundamentals and Examples,,Reduce development time by organizing your programs as chains of functional interfaces and see that the advantages of using functional interfaces include the flexibility and power of inlined functional chains and reuse of functional methods utilized throughout the Java API. You’ll see how complex logical expressions can be reduced to...,True,2019-02-14T00:00:00,Feb 2019,1,97,150,Program_lang
Practical Domain-Driven Design in Enterprise Java,209779929,50.83774318,Vijay Nair,Apress,2019,"Using Jakarta EE, Eclipse MicroProfile, Spring Boot, and the Axon Framework",,"See how Domain-Driven Design (DDD) combines with Jakarta EE MicroProfile or Spring Boot to offer a complete suite for building enterprise-grade applications. In this book you will see how these all come together in one of the most efficient ways to develop complex software, with a particular focus on the DDD process.&nbsp;...",True,2019-09-05T00:00:00,Sep 2019,1,97,150,Program_lang
Pro CDI 2 in Java EE 8,209780402,64.58761008,Jan Beernink,Apress,2019,An In-Depth Guide to Context and Dependency Injection,,"In Pro CDI 2 in Java EE 8, use CDI and the CDI 2.0 to automatically manage the life cycle of your enterprise Java, Java EE, or Jakarta EE application’s beans using predefined scopes and define custom life cycles using scopes. In this book, you will see how you can implement dynamic and asynchronous communication between separate beans...",True,2019-09-06T00:00:00,Sep 2019,2,97,150,Program_lang
Pro Spring Security,209894771,64.58761008,Carlo Scarioni,Apress,2019,Securing Spring Framework 5 and Boot 2-based Java Applications, (2nd ed.),"Build and deploy secure Spring Framework and Spring Boot-based enterprise Java applications with the Spring Security Framework. This book explores a comprehensive set of functionalities to implement industry-standard authentication and authorization mechanisms for Java applications.Pro Spring Security, Second Edition has been updated...",True,2019-11-21T00:00:00,Nov 2019,2,97,150,Program_lang
Introducing Maven,209833769,48.0877698,Balaji Varanasi,Apress,2019,A Build Tool for Today's Java Developers, (2nd ed.),"Gain an understanding of Maven’s dependency management and use it to organize basic and multi-module Maven projects. This short book is your quick-start tutorial for learning to use Maven. It includes inconsistently immutable collections, better array construction, and more from the latest Maven version 3.6. This second edition covers...",True,2019-10-31T00:00:00,Oct 2019,1,97,150,Program_lang
Julia Quick Syntax Reference,209884272,64.58761008,Antonello Lobianco,Apress,2019,A Pocket Guide for Data Science Programming,,"This quick Julia programming language guide is a condensed code and syntax reference to the Julia 1.x programming language, updated with the latest features of the Julia APIs, libraries, and packages. It presents the essential Julia syntax in a well-organized format that can be used as a handy reference.&nbsp;This book provides an...",True,2019-11-11T00:00:00,Nov 2019,1,97,150,Program_lang
Interactive Object-Oriented Programming in Java,209959627,86.57269138,Vaskaran Sarcar,Apress,2019,Learn and Test Your Programming Skills, (2nd ed.),"Gain the fundamental concepts of object-oriented programming with examples in Java. This second edition comes with detailed coverage and enhanced discussion on fundamental topics such as inheritance, polymorphism, abstract classes, interfaces, and packages. This edition also includes discussions on multithread programming, generic...",True,2019-12-17T00:00:00,Dec 2019,1,97,150,Program_lang
Beginning Jakarta EE Web Development,210109105,64.58761008,Luciano Manelli,Apress,2020,"Using JSP, JSF, MySQL, and Apache Tomcat for Building Java Web Applications", (3rd ed.),"Start building Java-based web applications now, even if you’re a complete newcomer to Java. Comprehensive and example-driven, this book&nbsp;is all you need to develop dynamic Java-based web applications using JSP, connect to databases with JSF, and put them into action using the popular open source Java web server, Apache...",True,2020-08-04T00:00:00,Aug 2020,2,97,150,Program_lang
String Algorithms in C,210109957,86.57269138,Thomas Mailund,Apress,2020,Efficient Text Representation and Search,,Implement practical data structures and algorithms for text search&nbsp;and discover how it is used inside other larger applications. This unique in-depth guide explains string algorithms using the C programming language.&nbsp;String Algorithms in C teaches you the following algorithms and how to use them:&nbsp;classical exact search...,True,2020-08-28T00:00:00,Aug 2020,1,97,150,Program_lang
