Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Architecture of Computing Systems - ARCS 2011,2447312,73.51399426,Mladen Berekovic,Springer Berlin Heidelberg,2011,"24th International Conference, Lake Como, Italy, February 24-25, 2011. Proceedings",,"This book constitutes the refereed proceedings of the 24th International Conference on Architecture of Computing Systems, ARCS 2011, held in Lake Como, Italy, in February 2011. The 22 revised full papers presented in seven technical sessions were...",True,2011-02-14T00:00:00,Feb 2011,4,97,150,networking
High-Speed Networks and Multimedia Communications,2447242,132.33695426,Mário Marques Freire,Springer Berlin Heidelberg,2004,"6th IEEE International Conference HSNMC 2003, Estoril, Portugal, July 23-25, 2003, Proceedings",,"The refereed proceedings of the 6th IEEE International Conference on High Speed Networking and Multimedia Communication, HSNMC 2003, held in Estoril, Portugal in July 2003.The 57 revised full papers presented were carefully reviewed and selected...",True,2004-03-06T00:00:00,Mar 2004,3,97,150,networking
Information Security Applications,2447264,73.51399426,Yongwha Chung,Springer Berlin Heidelberg,2011,"11th International Workshop, WISA 2010, Jeju Island, Korea, August 24-26, 2010, Revised Selected Papers",,"This book constitutes the refereed proceedings of the 11th International Workshop on Information Security Applications, WISA 2010, held in Jeju Island, Korea, in August 2010.The 25 revised full papers presented were carefully reviewed and...",True,2011-01-19T00:00:00,Jan 2011,2,97,150,networking
Distributed Computing and Internet Technology,2447299,73.51399426,Raja Natarajan,Springer Berlin Heidelberg,2011,"7th International Conference, ICDCIT 2011, Bhubaneshwar, India, February 9-12, 2011, Proceedings",,"This book constitutes the proceedings of the 7th International Conference on Distributed Computing and Internet Technology, ICDCIT 2011, held in Bhubaneswar, India, in February 2011.The 18 papers presented in this volume were carefully reviewed...",True,2011-02-02T00:00:00,Feb 2011,2,97,150,networking
Self-Organizing Systems,2447300,73.51399426,Christian Bettstetter,Springer Berlin Heidelberg,2011,"5th International Workshop, IWSOS 2011, Karlsruhe, Germany, February 23-24, 2011, Proceedings",,"This book constitutes the refereed proceedings of the 5th InternationalWorkshop on Self-Organizing Systems, IWSOS 2011, held in Karlsruhe,Germany, in February 2011.The 9 revised full papers presented together with 1 invited paper...",True,2011-02-03T00:00:00,Feb 2011,2,97,150,networking
Passive and Active Measurement,2447344,73.51399426,Neil Spring,Springer Berlin Heidelberg,2011,"12th International Conference, PAM 2011, Atlanta, GA, USA, March 20-22, 2011, Proceedings",,"This book constitutes the refereed proceedings of the 12th International Conference on Passive and Active Measurement, PAM 2011, held in Atlanta, GA, USA, in March 2011. The 24 revised full papers presented were carefully reviewed and selected...",True,2011-03-11T00:00:00,Mar 2011,2,97,150,networking
Traffic Monitoring and Analysis,2447368,73.51399426,Jordi Domingo-Pascual,Springer Berlin Heidelberg,2011,"Third International Workshop, TMA 2011, Vienna, Austria, April 27, 2011, Proceedings",,"This book constitutes the proceedings of the Third International Workshop on Traffic Monitoring and Analysis, TMA 2011, held in Vienna, Austria, on April 27, 2011 - co-located with EW 2011, the 17th European Wireless Conference. The workshop is an...",True,2011-04-06T00:00:00,Apr 2011,3,97,150,networking
NETWORKING 2011,2447400,73.51399426,Jordi Domingo-Pascual,Springer Berlin Heidelberg,2011,"10th International IFIP TC 6 Networking Conference, Valencia, Spain, May 9-13, 2011, Proceedings, Part I",,"The two-volume set LNCS 6640 and 6641 constitutes the refereed proceedings of the 10th International IFIP TC 6 Networking Conference held in Valencia, Spain, in May 2011. The 64 revised full papers presented were carefully reviewed and selected...",True,2011-04-28T00:00:00,Apr 2011,5,97,150,networking
Formal Aspects of Security and Trust,2447330,73.51399426,Pierpaolo Degano,Springer Berlin Heidelberg,2011,"7th International Workshop, FAST 2010, Pisa, Italy, September 16-17, 2010. Revised Selected Papers",,"This book constitutes the thoroughly refereed post-proceedings of the 7th International Workshop on Formal Aspects of Security and Trust, FAST 2010, held as part of the 8th IEEE International Conference on Software Engineering and Formal Methods,...",True,2011-02-24T00:00:00,Feb 2011,3,97,150,networking
Public Key Cryptography -- PKC 2011,2447331,73.51399426,Dario Catalano,Springer Berlin Heidelberg,2011,"14th International Conference on Practice and Theory in Public Key Cryptography, Taormina, Italy, March 6-9, 2011, Proceedings",,"This book constitutes the thoroughly refereed proceedings of the 14th International Conference on Practice and Theory in Public Key Cryptography, PKC 2011, held in Taormina, Italy, in March 2011. The 28 papers presented were carefully reviewed...",True,2011-02-28T00:00:00,Feb 2011,4,97,150,networking
"Reconfigurable Computing: Architectures, Tools and Applications",2447351,73.51399426,Andreas Koch,Springer Berlin Heidelberg,2011,"7th International Symposium, ARC 2011, Belfast, UK, March 23-25, 2011, Proceedings",,"This book constitutes the refereed proceedings of the 7th International Symposium on Reconfigurable Computing: Architectures, Tools and Applications, ARC 2011, held in Belfast, UK, in March 2011. The 40 revised papers presented, consisting of 24...",True,2011-03-15T00:00:00,Mar 2011,5,97,150,networking
Cryptographic Hardware and Embedded Systems -- CHES 2003,2447352,73.51399426,Colin D. Walter,Springer Berlin Heidelberg,2011,"5th International Workshop, Cologne, Germany, September 8-10, 2003, Proceedings",,,True,2011-03-16T00:00:00,Mar 2011,3,97,150,networking
Communication Technologies for Vehicles,2447361,73.51399426,Thomas Strang,Springer Berlin Heidelberg,2011,"Third International Workshop, Nets4Cars/Nets4Trains 2011, Oberpfaffenhofen, Germany, March 23-24, 2011, Proceedings",,"This book constitutes the joint refereed proceedings of the Third International Workshop on Communication Technologies for Vehicles, Nets4Cars 2011and the First International Workshop on Communication Technologies for Vehicles in the Railway...",True,2011-03-23T00:00:00,Mar 2011,6,97,150,networking
NETWORKING 2011,2447395,73.51399426,Jordi Domingo-Pascual,Springer Berlin Heidelberg,2011,"10th International IFIP TC 6 Networking Conference, Valencia, Spain, May 9-13, 2011, Proceedings, Part II",,"The two-volume set LNCS 6640 and 6641 constitutes the refereed proceedings of the 10th International IFIP TC 6 Networking Conference held in Valencia, Spain, in May 2011. The 64 revised full papers presented were carefully reviewed and selected...",True,2011-04-27T00:00:00,Apr 2011,5,97,150,networking
Pervasive Computing,2447442,73.51399426,Kent Lyons,Springer Berlin Heidelberg,2011,"9th International Conference, Pervasive 2011, San Francisco, USA, June 12-15, 2011. Proceedings",,"This book constitutes the refereed proceedings of the 9th International Conference on Pervasive Computing, Pervasive 2011, held in San Francisco, USA, in June 2011. The 19 revised full papers and three short papers presented were carefully...",True,2011-06-03T00:00:00,Jun 2011,3,97,150,networking
Information Security Theory and Practice: Security and Privacy of Mobile Devices in Wireless Communication,2447443,73.51399426,Claudio Agostino Ardagna,Springer Berlin Heidelberg,2011,"5th IFIP WG 11.2 International Workshop, WISTP 2011, Heraklion, Crete, Greece, June 1-3, 2011, Proceedings",,"This volume constitutes the refereed proceedings of the 5th IFIP WG 11.2 International Workshop on Information Security Theory and Practices: Security and Privacy of Mobile Devices in Wireless Communication, WISTP 2011, held in Heraklion, Crete,...",True,2011-06-03T00:00:00,Jun 2011,2,97,150,networking
Distributed Applications and Interoperable Systems,2447448,73.51399426,Pascal Felber,Springer Berlin Heidelberg,2011,"11th IFIP WG 6.1 International Conference, DAIS 2011, Reykjavik, Iceland, June 6-9, 2011, Proceedings",,"This book constitutes the refereed proceedings of the 11th IFIP WG 6.1 International Conference on Distributed Applications and Interoperable Systems, DAIS 2011, held in Reykjavik, Iceland, in June 2011 as one of the DisCoTec 2011 events. The 18...",True,2011-06-07T00:00:00,Jun 2011,2,97,150,networking
Formal Techniques for Distributed Systems,2447453,73.51399426,Roberto Bruni,Springer Berlin Heidelberg,2011,"Joint 13th IFIP WG 6.1 International Conference, FMOODS 2011, and 30th IFIP WG 6.1 International Conference, FORTE 2011, Reykjavik, Island, June 6-9, 2011, Proceedings",,"This book constitutes the refereed proceedings of the 13th IFIP WG 6.1 International Conference on Formal Methods for Open Object-Based Distributed Systems, FMOODS 2011, and the 31st IFIP WG 6.1 Formal Techniques for Networked and Distributed...",True,2011-06-11T00:00:00,Jun 2011,2,97,150,networking
Computational Science and Its Applications - ICCSA 2011,2447475,132.33695426,Beniamino Murgante,Springer Berlin Heidelberg,2011,"International Conference,Santander, Spain, June 20-23, 2011. Proceedings, Part III",,"The five-volume set LNCS 6782 - 6786 constitutes the refereed proceedings of the International Conference on Computational Science and Its Applications, ICCSA 2011, held in Santander, Spain, in June 2011. The five volumes contain papers presenting...",True,2011-06-17T00:00:00,Jun 2011,5,97,150,networking
Computational Science and Its Applications - ICCSA 2011,2447473,132.33695426,Beniamino Murgante,Springer Berlin Heidelberg,2011,"International Conference, Santander, Spain, June 20-23, 2011. Proceedings, Part II",,"The five-volume set LNCS 6782 - 6786 constitutes the refereed proceedings of the International Conference on Computational Science and Its Applications, ICCSA 2011, held in Santander, Spain, in June 2011. The five volumes contain papers presenting...",True,2011-06-17T00:00:00,Jun 2011,5,97,150,networking
Computational Science and Its Applications - ICCSA 2011,2447474,132.33695426,Beniamino Murgante,Springer Berlin Heidelberg,2011,"International Conference, Santander, Spain, June 20-23, 2011. Proceedings, Part I",,"The five-volume set LNCS 6782 - 6786 constitutes the refereed proceedings of the International Conference on Computational Science and Its Applications, ICCSA 2011, held in Santander, Spain, in June 2011. The five volumes contain papers presenting...",True,2011-06-17T00:00:00,Jun 2011,5,97,150,networking
Computational Science and Its Applications - ICCSA 2011,2447476,132.33695426,Beniamino Murgante,Springer Berlin Heidelberg,2011,"International Conference, Santander, Spain, June 20-23, 2011. Proceedings, Part V",,"The five-volume set LNCS 6782 - 6786 constitutes the refereed proceedings of the International Conference on Computational Science and Its Applications, ICCSA 2011, held in Santander, Spain, in June 2011. The five volumes contain papers presenting...",True,2011-06-17T00:00:00,Jun 2011,5,97,150,networking
Computational Science and Its Applications - ICCSA 2011,2447477,132.33695426,Beniamino Murgante,Springer Berlin Heidelberg,2011,"International Conference,Santander, Spain, June 20-23, 2011. Proceedings, Part IV",,"The five-volume set LNCS 6782 - 6786 constitutes the refereed proceedings of the International Conference on Computational Science and Its Applications, ICCSA 2011, held in Santander, Spain, in June 2011. The five volumes contain papers presenting...",True,2011-06-17T00:00:00,Jun 2011,5,97,150,networking
System Analysis and Modeling: About Models,2447481,73.51399426,Frank Alexander Kraemer,Springer Berlin Heidelberg,2011,"6th International Workshop, SAM 2010, Oslo, Norway, October 4-5, 2010, Revised Selected Papers",,"This book constitutes the throughly refereed post-proceedings of the 6th International Workshop on Systems Analysis and Modeling, SAM 2010, held in collocation with MODELS 2010 in Oslo, Norway in October 2010. The 15 revised full papers presented...",True,2011-06-17T00:00:00,Jun 2011,2,97,150,networking
Wired/Wireless Internet Communications,2447524,132.33695426,Xavier Masip-Bruin,Springer Berlin Heidelberg,2011,"9th IFIP TC 6 International Conference, WWIC 2011, Vilanova i la Geltrú, Spain, June 15-17, 2011, Proceedings",,"This book constitutes the proceedings of the 9th IFIP TC 6 International Conference on Wired/Wireless Internet Communications, WWIC 2011, held in Vilanova i la Geltrú, Spain, in June 2011. The 26 contributions included were carefully reviewed and...",True,2011-06-27T00:00:00,Jun 2011,4,97,150,networking
Data and Applications Security and Privacy XXV,2447538,73.51399426,Yingjiu Li,Springer Berlin Heidelberg,2011,"25th Annual IFIP WG 11.3 Conference, DBSec 2011, Richmond, VA, USA, July 11-13, 2011, Proceedings",,"This book constitutes the refereed proceedings of the 25th IFIP WG 11.3 International Conference on Data and Applications Security and Privacy, DBSec 2011, held in Richmond, VA, USA, in July 2011. The 14 revised full papers and 9 short papers...",True,2011-06-29T00:00:00,Jun 2011,1,97,150,networking
Information Security and Cryptology,2447557,73.51399426,Xuejia Lai,Springer Berlin Heidelberg,2011,"6th International Conference, Inscrypt 2010, Shanghai, China, October 20-24, 2010, Revised Selected Papers",,"This book constitutes the thoroughly refereed post-conference proceedings of the 6th International Conference on Information Security and Cryptology, Inscrypt 2010, held in Shanghai, China, in October 2010. The 35 revised full papers presented...",True,2011-07-08T00:00:00,Jul 2011,3,97,150,networking
Network Optimization,2447558,132.33695426,Julia Pahl,Springer Berlin Heidelberg,2011,"5th International Conference, INOC 2011, Hamburg, Germany, June 13-16, 2011, Proceedings",,"This book constitutes the refereed proceedings of the 5th International Conference on Network Optimization, INOC 2011, held in Hamburg, Germany, in June 2011. The 65 revised full papers presented were carefully reviewed and selected from numerous...",True,2011-09-15T00:00:00,Sep 2011,3,97,150,networking
