Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
"Windows Internals, Part 2",210046864,65.32422795,Andrea Allievi,Pearson Education,2021,, (7th ed.),"Drill down into Windows architecture and internals, discover how core Windows components work behind the scenes, and master information you can continually apply to improve architecture, development, system administration, and support. Led by three renowned Windows internals experts, this classic guide is now fully updated for...",True,2021-08-31T00:00:00,Aug 2021,4,97,150,os
"Mastering Linux Shell Scripting,",96170579,39.99,Mokhtar Ebrahim,Packt Publishing,2018,"A practical guide to Linux command-line, Bash scripting, and Shell programming",,,True,2018-04-19T00:00:00,Apr 2018,2,97,150,os
Mastering Docker,209519707,55.99,Russ McKendrick,Packt Publishing,2018,Unlock new opportunities using Docker's most advanced features,,,True,2018-10-25T00:00:00,Oct 2018,2,97,150,os
Linux System Programming Techniques,210264658,44.99,Jack-Benny Persson,Packt Publishing,2021,Become a proficient Linux system programmer using expert recipes and techniques,,,True,2021-05-07T00:00:00,May 2021,1,97,150,os
Mastering PowerShell Scripting,210322836,55.99,Chris Dent,Packt Publishing,2021,Automate and manage your environment using PowerShell 7.1,,,True,2021-06-29T00:00:00,Jun 2021,1,97,150,os
macOS Mojave: The Missing Manual,209559294,32.99,David Pogue,O'Reilly Media,2018,The book that should have been in the box,,"Answers found here! Apple’s latest Mac software, macOS Mojave, is a glorious boxcar full of new features and refinements. What’s still not included, though, is a single page of printed instructions. Fortunately, David Pogue is back, delivering the expertise and humor that have made this the #1 bestselling Mac book for 18 years straight. The...",True,2018-12-21T00:00:00,Dec 2018,1,97,150,os
"Practical Guide to Linux Commands, Editors, and Shell Programming, A",95907873,65.32422795,Mark G. Sobell,Pearson Education,2017,, (4th ed.),"Linux continues to evolve. Today, it’s the world’s dominant Internet server platform. Google runs on Linux. So does Amazon -- including its market-leading EC2 cloud-based platform. It’s no wonder more and more system administrators and web developers need to be fluent in Linux. But fluency means knowing how to operate a Linux system from the...",True,2017-11-20T00:00:00,Nov 2017,2,97,150,os
Windows Server Administration Fundamentals,209827238,47.99,Crystal Panek,Wiley,2019,,,"Did you know, 91% of hiring managers consider certification as part of their hiring requirements? IT Professionals who are new to the industry need a strong foundational understanding of the fundamentals before moving on towards more...",True,2019-10-28T00:00:00,Oct 2019,1,97,150,os
Linux Networking Cookbook,443468,35.99,Carla Schroder,O'Reilly Media,2007,From Asterisk to Zebra with Easy-to-Use Recipes,,"This soup-to-nuts collection of recipes covers everything you need to know to perform your job as a Linux network administrator, whether you're new to the job or have years of experience. With Linux Networking Cookbook , you'll dive straight into the gnarly hands-on work of building and maintaining a computer network. Running a network doesn't...",True,2008-01-09T00:00:00,Nov 2007,1,97,150,os
Unix in a Nutshell,540864,51.99,Arnold Robbins,O'Reilly Media,2005,"A Desktop Quick Reference - Covers GNU/Linux, Mac OS X,and Solaris", (4th ed.),"As an open operating system, Unix can be improved on by anyone and everyone: individuals, companies, universities, and more. As a result, the very nature of Unix has been altered over the years by numerous extensions formulated in an assortment of versions. Today, Unix encompasses everything from Sun's Solaris to Apple's Mac OS X and more...",True,2008-07-02T00:00:00,Oct 2005,1,97,150,os
Windows 10 May 2019 Update: The Missing Manual,209679425,49.99,David Pogue,O'Reilly Media,2019,The Book That Should Have Been in the Box,,"The Windows 10 May 2019 Update adds a host of new and improved features to Microsoft’s flagship operating system—and this jargon-free guide helps you get the most out of every component. This in-depth Missing Manual covers the entire system and introduces you to the latest features in the Windows Professional, Enterprise, Education, and Home...",True,2019-05-10T00:00:00,May 2019,1,97,150,os
Red Hat RHCE 8 (EX294) Cert Guide,210094891,48.98976795,Sander van Vugt,Pearson Education,2020,,,"Learn, prepare, and practice for Red Hat RHCE 8 EX294 exam success with this Cert Guide from Pearson IT Certification, a leader in IT certification learning. Master RHCE 8 EX294 exam topics Assess your knowledge with chapter-ending quizzes Review key concepts with step-by-step exercises, code examples, and complete labs after every chapter,...",True,2020-09-18T00:00:00,Sep 2020,1,97,150,os
"Practice of System and Network Administration, The",95824188,70.76904795,Thomas A. Limoncelli,Pearson Education,2016,"DevOps and other Best Practices for Enterprise IT, Volume 1", (3rd ed.),"With 28 new chapters, the 3rd Edition of The Practice of System and Network Administration innovates yet again! Revised with thousands of updates and clarifications based on reader feedback, this new edition also incorporates DevOps strategies even for non-DevOps environments. &nbsp; Whether you use Linux, Unix, or Windows, this new edition...",True,2016-10-25T00:00:00,Oct 2016,3,97,150,os
Ubuntu Linux Unleashed 2021 Edition,210088107,65.32422795,Matthew Helmke,Pearson Education,2020,, (14th ed.),"Covers 20.04, 20.10, and 21.04 Ubuntu Linux Unleashed 2021 Edition is filled with unique and advanced information for everyone who wants to make the most of the Ubuntu Linux operating system. This new edition has been thoroughly updated by a long-time Ubuntu user and early community leader to reflect the exciting new Ubuntu 20.04 LTS release,...",True,2020-08-18T00:00:00,Aug 2020,1,97,150,os
Introduction to Enumerative and Analytic Combinatorics,2236239,71.99303072,Miklos Bona,CRC Press,2015,, (2nd ed.),"This book fills the gap between introductory texts in discrete mathematics and advanced graduate texts in enumerative combinatorics. The text first deals with basic counting principles, compositions and partitions, and generating functions. It then focuses on the structure of permutations, graph enumeration, and extremal combinatorics. Lastly,...",True,2015-09-18T00:00:00,Sep 2015,1,97,150,os
Microsoft Exam MD-100 Windows 10 Certification Guide,210029332,44.99,Jeroen Burgerhout,Packt Publishing,2020,Learn the skills required to become a Microsoft Certified Modern Desktop Administrator Associate,,,True,2020-05-22T00:00:00,May 2020,1,97,150,os
Running Linux,443228,39.99,Matthias Kalle Dalheimer,O'Reilly Media,2005,A Distribution-Neutral Guide for Servers and Desktops, (5th ed.),"You may be contemplating your first Linux installation. Or you may have been using Linux for years and need to know more about adding a network printer or setting up an FTP server. Running Linux , now in its fifth edition, is the book you'll want on hand in either case. Widely recognized in the Linux community as the ultimate getting-started and...",True,2007-11-08T00:00:00,Dec 2005,2,97,150,os
Office 365 User Guide,209675183,33.99,Nikkia Carter,Packt Publishing,2019,A comprehensive guide to increase collaboration and productivity with Microsoft Office 365,,,True,2019-04-30T00:00:00,Apr 2019,1,97,150,os
Perl by Example,1913323,54.43458795,Ellie Quigley,Pearson Education,2014,, (5th ed.),"Perl by Example , is the proven, easy way to master Perl 5 programming. Legendary Silicon Valley programming instructor Ellie Quigley has fully updated and focused her classic text on today’s key Perl applications, especially automation, testing, data extraction, and legacy code maintenance. She has also revised this edition to reflect “modern...",True,2014-12-03T00:00:00,Dec 2014,1,97,150,os
Xamarin.Forms Projects,210061486,44.99,Daniel Hindrikes,Packt Publishing,2020,Build multiplatform mobile apps and a game from scratch using C# and Visual Studio 2019,,,True,2020-06-19T00:00:00,Jun 2020,3,97,150,os
Network Security Strategies,210136916,44.99,Aditya Mukherjee,Packt Publishing,2020,Protect your network and enterprise against advanced cybersecurity attacks and threats,,,True,2020-11-06T00:00:00,Nov 2020,1,97,150,os
"SELinux System Administration, Third Edition",210158851,55.99,Sven Vermeulen,Packt Publishing,2020,"Implement mandatory access control to secure applications, users, and information flows on Linux",,,True,2020-12-04T00:00:00,Dec 2020,1,97,150,os
Swift Cookbook.,210236829,44.99,Keith Moon,Packt Publishing,2021,Over 60 proven recipes for developing better iOS applications with Swift 5.3,,,True,2021-02-26T00:00:00,Feb 2021,2,97,150,os
"Absolute OpenBSD, 2nd Edition",95833455,73.99,Michael W. Lucas,No Starch Press,2013,Unix for the Practical Paranoid,,"OpenBSD, the elegant, highly secure Unix-like operating system, is widely used as the basis for critical DNS servers, routers, firewalls, and more. This long-awaited second edition of Absolute OpenBSD maintains author Michael Lucas's trademark straightforward and practical approach that readers have enjoyed for years. You'll learn the...",True,2013-04-15T00:00:00,Apr 2013,1,97,150,os
Linux Essentials,2192167,50.0,Christine Bresnahan,Wiley,2015,, (2nd ed.),"Learn Linux, and take your career to the next level! Linux Essentials, 2 nd Edition provides a solid foundation of knowledge for anyone considering a career in information...",True,2015-09-01T00:00:00,Sep 2015,2,97,150,os
Windows Operating System Fundamentals,209825376,47.99,Crystal Panek,Wiley,2019,,,"A clear and concise resource, the ideal guide to Windows for IT beginners Windows Operating System Fundamentals covers everything you need to know about Windows 10. Learn to master...",True,2019-10-24T00:00:00,Oct 2019,1,97,150,os
Windows 11 For Seniors For Dummies,210439484,31.99,Curt Simmons,Wiley,2021,,,Don't call your tech guru for help—get this book and help yourself! What do you want to do with your Windows computer? Sign up for Facebook to keep up with your friends? Watch a video taken during the latest family trip? Find your latest email...,True,2021-12-22T00:00:00,Dec 2021,1,97,150,os
