Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
"A Very Short, Fairly Interesting and Reasonably Cheap Book about Management Theory",210079201,23.98624672,Todd Bridgman,SAGE Publications,2020,,,"Debunks and uncovers a number of enduring myths about famous theorists such as Adam Smith and Abraham Maslow in an informal, conversational and often humorous way.",True,2020-11-11T00:00:00,Nov 2020,2,97,150,business
County Prison Overtime,2177466,5.09214816,Tom Mills,International City/ County Management Association,2008,Cases in Effectiveness: Essential Management Practices,,"Managing Local Government: Cases in Effectiveness: Essential Management Practices: County Prison Overtime discusses a classic example of the difficulties of budget implementation and sets the stage for continuing dialogue, and sometimes confrontation, between the budget office and line departments.",True,2014-04-15T00:00:00,Jul 2008,2,97,150,business
A Jail in City Center,2177471,5.09214816,Bill   R. Adams,International City/ County Management Association,2008,Cases in Effectiveness: Relating to Other Organizations,,Managing Local Government: Cases in Effectiveness: Relating to Other Organizations: A Jail in City Center demonstrates the challenges posed by differences in objectives and the impact on the manager's freedom to act.,True,2014-04-15T00:00:00,Jul 2008,3,97,150,business
Currency Wars,747344,15.99,James Rickards,Penguin Publishing Group,2011,The Making of the Next Global Crisis,,"In 1971, President Nixon imposed national price controls and took the United States off the gold standard, an extreme measure intended to end an ongoing currency war that had destroyed faith in the U.S. dollar. Today we are engaged in a new currency war, and this time the consequences will be far worse than those that confronted...",True,2011-11-10T00:00:00,Nov 2011,1,97,150,business
Beyond the Idea,1187902,12.99,Vijay Govindarajan,St. Martin's Publishing Group,2013,How to Execute Innovation in Any Organization,,"The New York Times bestselling authors of Reverse Innovation and How Stella Saved the Farm distill more than a decade of exclusive research into one short, powerful, action-oriented book. Companies stumble when they imagine that innovation is mostly about ideas. The reality is that ideas are only beginnings. Indeed, even a company with the...",True,2013-09-24T00:00:00,Sep 2013,2,97,150,business
The New Rules of Marketing and PR,210549517,34.0,David Meerman Scott,Wiley,2022,"How to Use Content Marketing, Podcasting, Social Media, AI, Live Video, and Newsjacking to Reach Buyers Directly", (8th ed.),"The new eighth edition of the pioneering guide to generating attention for your idea or business, jam-packed with new and updated techniques As the ways we communicate continue to evolve, keeping pace with the...",True,2022-04-25T00:00:00,Apr 2022,1,97,150,business
Handbook of Business-to-Business Marketing,210634008,66.866592,Gary L. Lilien,Edward Elgar Publishing,2022,, (2nd ed.),This second edition of the Handbook of Business-to-Business Marketing provides an updated comprehensive state-of-the-art overview of business-to-business (B2B) marketing by leading academic scholars and practitioners in the field. Each of the 34...,True,2022-07-15T00:00:00,Jul 2022,3,97,150,business
Teaching Business and Human Rights,210851372,42.8632,Anthony Ewing,Edward Elgar Publishing,2023,,,"Business and human rights (BHR) is a rapidly developing field at the intersection of business, law, and public policy. Teaching Business and Human Rights is a practical guide and resource for the growing community of BHR teachers, students, and...",True,2023-05-19T00:00:00,May 2023,1,97,150,business
A Guide to Key Theories for Human Resource Management Research,211209612,42.8632,Kate Hutchings,Edward Elgar Publishing,2024,,,"This authoritative Guide provides 41 summaries of important theories used for research in human resource management (HRM). Each entry clearly defines a theory, provides insight into the development of the theory, demonstrates the application of...",True,2024-01-12T00:00:00,Jan 2024,3,97,150,business
The Knowledge Manager's Handbook,209794343,77.13661472,Nick Milton,Kogan Page,2019,A Step-by-Step Guide to Embedding Effective Knowledge Management in your Organization, (2nd ed.),Design and implement a sustainable knowledge management framework with practical guidance from the internationally recognised standard ISO 30401.,True,2019-10-03T00:00:00,Oct 2019,2,97,150,business
One Plus One Equals Three,2054263,17.99,Dave Trott,Pan Macmillan,2015,A Masterclass in Creative Thinking,,"A masterclass in how to be more creative, from one of the world's true advertising greats",True,2015-06-04T00:00:00,Jun 2015,1,97,150,business
Delegation Pocketbook,210929980,14.16,Jon Warner,Management Pocketbooks,2015,,,"Failure to delegate or failure to delegate effectively is costly - to you, your colleagues and, ultimately, your employer. There are both morale and productivity issues. It's enough to make you cry unless, that is, you adopt the 'onion' approach...",True,2015-09-16T00:00:00,Sep 2015,1,97,150,business
Enhancing Firm Sustainability Through Governance,2098622,54.4482,Francesco de Zwart,Edward Elgar Publishing,2015,The Relational Corporate Governance Approach,,"Enhancing Firm Sustainability Through Governance presents a fresh perspective on corporate governance and how the relationship between governance mechanisms, processes and variables should be understood through a new unifying theory: the...",True,2015-07-30T00:00:00,Jul 2015,1,97,150,business
One From the Many,211204231,32.65530795,Christopher M. Meissner,Oxford University Press,2024,The Global Economy Since 1850,,"Amid a recent surge in arguments that the global economy has begun to ""de-globalize,"" a question has emerged: will globalization survive? In One From the Many: The Global Economy Since 1850 , Christopher M. Meissner argues that based on the long-run of history, globalization will not be easily vanquished. However, globalization can only survive...",True,2024-02-06T00:00:00,Feb 2024,1,97,150,business
The Five Dysfunctions of a Team,292516,34.0,Patrick M. Lencioni,Wiley,2007,"A Leadership Fable, 20th Anniversary Edition",,"The New York Times best-selling team leadership handbook for modern executives, managers, and organizations After her first two weeks observing the problems at...",True,2007-04-18T00:00:00,Apr 2007,1,97,150,business
Dare to Lead,96181370,16.99,Brené Brown,Random House Publishing Group,2018,Brave Work. Tough Conversations. Whole Hearts.,,"#1 NEW YORK TIMES BESTSELLER &bull; Bren&eacute; Brown has taught us what it means to dare greatly, rise strong, and brave the wilderness. Now, based on new research conducted with leaders, change makers, and culture shifters, she&rsquo;s showing us how to put those ideas into practice so we can step up and lead.Don&rsquo;t miss the...",True,2018-10-09T00:00:00,Oct 2018,1,97,150,business
An Introduction to International Economics,210086123,80.5987259,Kenneth A. Reinert,Cambridge University Press,2020,New Perspectives on the World Economy, (2nd ed.),"Ideal for a one-semester course in international economics, this book is accessible to those within and outside of economics programs.",True,2020-08-27T00:00:00,Aug 2020,1,97,150,business
The  7 Habits of Highly Effective People: Infographics Edition,96478095,2.99,Stephen R. Covey,Mango Media,2016,Powerful Lessons in Personal Change,,"Commemorate the timeless wisdom and power of Stephen Covey’s cherished classic, The 7 Habits of Highly Effective People, and do it in a highly readable and understandable, infographics format.",True,2016-01-01T00:00:00,Jan 2016,1,97,150,business
The Culture Map,95710587,19.99,Erin Meyer,PublicAffairs,2014,Breaking Through the Invisible Boundaries of Global Business,,"An international business expert helps you understand and navigate cultural differences in this insightful and practical guide, perfect for both your work and personal life. Americans precede anything negative with three nice comments; French, Dutch, Israelis, and Germans get straight to the point; Latin Americans and Asians are steeped in...",True,2014-05-27T00:00:00,May 2014,1,97,150,business
Traction,210328231,25.95,Gino Wickman,BenBella Books,2012,Get a Grip on Your Business,,"OVER 1 MILLION COPIES SOLD!Do you have a grip on your business, or does your business have a grip on you?All entrepreneurs and business leaders face similar frustrations&mdash;personnel conflict, profit woes, and inadequate growth. Decisions never seem to get made, or, once made, fail to be properly implemented. But there is a...",True,2012-04-03T00:00:00,Apr 2012,1,97,150,business
The Lean Startup,620185,18.99,Eric Ries,Crown,2011,How Today's Entrepreneurs Use Continuous Innovation to Create Radically Successful Businesses,,"Most startups fail. But many of those failures are preventable. The Lean Startup is a new approach being adopted across the globe, changing the way companies are built and new products are launched. Eric Ries defines a startup as&#160;an organization dedicated to creating something new under conditions of extreme uncertainty. This is...",True,2011-09-13T00:00:00,Sep 2011,1,97,150,business
