Title,id,price,author,publisher,pub_year,s_tile,edition_num,description,availabe,sale_date,short_pub,num_of_author,width,height,cat_verification
Neural Network Programming with Tensorflow,95910641,44.99,Manpreet Singh Ghotra,Packt Publishing,2017,Unleash the power of TensorFlow to train efficient neural networks,,,True,2017-11-10T00:00:00,Nov 2017,2,97,150,AI
Apache Spark 2.x Machine Learning Cookbook,95871361,55.99,Siamak Amirghodsi,Packt Publishing,2017,Over 100 recipes to simplify machine learning model implementations with Spark,,,True,2017-09-22T00:00:00,Sep 2017,4,97,150,AI
Scala Machine Learning Projects,95952848,49.99,Md. Rezaul Karim,Packt Publishing,2018,Build real-world machine learning and deep learning projects with Scala,,,True,2018-01-31T00:00:00,Jan 2018,1,97,150,AI
Learning Microsoft Cognitive Services,95894568,49.99,Leif Larsen,Packt Publishing,2017,Leverage Machine Learning APIs to build smart applications,,,True,2017-10-23T00:00:00,Oct 2017,1,97,150,AI
Machine Learning with R Cookbook,95894570,55.99,AshishSingh Bhatia,Packt Publishing,2017,Analyze data and build predictive models,,,True,2017-10-23T00:00:00,Oct 2017,2,97,150,AI
TensorFlow 1.x Deep Learning Cookbook,95927338,49.99,,Packt Publishing,2017,Over 90 unique recipes to solve artificial-intelligence driven problems with Python,,,True,2017-12-12T00:00:00,Dec 2017,0,97,150,AI
OpenCV 3.x with Python By Example,95945997,49.99,Gabriel Garrido Calvo,Packt Publishing,2018,Make the most of OpenCV and Python to build applications for object recognition and augmented reality,,,True,2018-01-17T00:00:00,Jan 2018,2,97,150,AI
Mastering TensorFlow 1.x,95946003,39.99,Armando Fandango,Packt Publishing,2018,Advanced machine learning and deep learning concepts using TensorFlow 1.x and Keras,,,True,2018-01-22T00:00:00,Jan 2018,1,97,150,AI
Deep Learning for Computer Vision,95946005,44.99,Rajalingappaa Shanmugamani,Packt Publishing,2018,Expert techniques to train advanced neural networks using TensorFlow and Keras,,,True,2018-01-23T00:00:00,Jan 2018,1,97,150,AI
Hands-On Chatbots and Conversational UI Development,95945988,44.99,Srini Janarthanam,Packt Publishing,2017,"Build chatbots and voice user interfaces with Chatfuel, Dialogflow, Microsoft Bot Framework, Twilio, and Alexa Skills",,,True,2017-12-29T00:00:00,Dec 2017,1,97,150,AI
Deep Learning By Example,96030690,44.99,Ahmed Menshawy,Packt Publishing,2018,A hands-on guide to implementing advanced machine learning algorithms and neural networks,,,True,2018-02-28T00:00:00,Feb 2018,1,97,150,AI
Deep Learning Quick Reference,96036434,44.99,Mike Bernico,Packt Publishing,2018,Useful hacks for training and optimizing deep neural networks with TensorFlow and Keras,,,True,2018-03-09T00:00:00,Mar 2018,1,97,150,AI
Machine Learning Solutions,96178999,44.99,Jalaj Thanaki,Packt Publishing,2018,Expert techniques to tackle complex machine learning problems using Python,,,True,2018-04-27T00:00:00,Apr 2018,1,97,150,AI
Artificial Intelligence for Big Data,96195660,49.99,Anand Deshpande,Packt Publishing,2018,Complete guide to automating Big Data solutions using Artificial Intelligence techniques,,,True,2018-05-22T00:00:00,May 2018,2,97,150,AI
Artificial Intelligence By Example,96237020,44.99,Denis Rothman,Packt Publishing,2018,Develop machine intelligence from scratch using real artificial intelligence use cases,,,True,2018-05-31T00:00:00,May 2018,1,97,150,AI
Natural Language Processing with TensorFlow,96237025,44.99,Thushan Ganegedara,Packt Publishing,2018,Teach language to machines using Python's deep learning library,,,True,2018-05-31T00:00:00,May 2018,1,97,150,AI
Hands-on Machine Learning with JavaScript,96202949,49.99,Burak Kanber,Packt Publishing,2018,Solve complex computational web problems using machine learning,,,True,2018-05-29T00:00:00,May 2018,1,97,150,AI
Google Cloud AI Services Quick Start Guide,96203496,33.99,Arvind Ravulavaru,Packt Publishing,2018,Build intelligent applications with Google Cloud AI services,,,True,2018-05-30T00:00:00,May 2018,1,97,150,AI
Natural Language Processing and Computational Linguistics,96302366,44.99,Bhargav Srinivasa-Desikan,Packt Publishing,2018,"A practical guide to text analysis with Python, Gensim, spaCy, and Keras",,,True,2018-06-29T00:00:00,Jun 2018,1,97,150,AI
Alexa Skills Projects,96302369,44.99,Madhur Bhargava,Packt Publishing,2018,Build exciting projects with Amazon Alexa and integrate it with Internet of Things,,,True,2018-06-29T00:00:00,Jun 2018,1,97,150,AI
Hands-On Computer Vision with Julia,96302373,44.99,Dmitrijs Cudihins,Packt Publishing,2018,"Build complex applications with advanced Julia packages for image processing, neural networks, and Artificial Intelligence",,,True,2018-06-29T00:00:00,Jun 2018,1,97,150,AI
Learn Unity ML-Agents - Fundamentals of Unity Machine Learning,96302374,33.99,Micheal Lanham,Packt Publishing,2018,Incorporate new powerful ML algorithms such as Deep Reinforcement Learning for games,,,True,2018-06-30T00:00:00,Jun 2018,1,97,150,AI
Hands-On Natural Language Processing with Python,96311809,44.99,Rajesh Arumugam,Packt Publishing,2018,A practical guide to applying deep learning architectures to your NLP applications,,,True,2018-07-18T00:00:00,Jul 2018,5,97,150,AI
Apache Spark Deep Learning Cookbook,96311041,55.99,Ahmed Sherif,Packt Publishing,2018,Over 80 best practice recipes for the distributed training and deployment of neural networks using Keras and TensorFlow,,,True,2018-07-13T00:00:00,Jul 2018,2,97,150,AI
TensorFlow Deep Learning Projects,96159156,44.99,Abhishek Thakur,Packt Publishing,2018,"10 real-world projects on computer vision, machine translation, chatbots, and reinforcement learning",,,True,2018-03-28T00:00:00,Mar 2018,5,97,150,AI
Deep Learning with TensorFlow,96160579,44.99,Giancarlo Zaccone,Packt Publishing,2018,Explore neural networks and build intelligent systems with Python,,,True,2018-03-30T00:00:00,Mar 2018,2,97,150,AI
fastText Quick Start Guide,96331796,33.99,Joydeep Bhattacharjee,Packt Publishing,2018,Get started with Facebook's library for text representation and classification,,,True,2018-07-26T00:00:00,Jul 2018,1,97,150,AI
Reinforcement Learning with TensorFlow,96177468,55.99,Sayon Dutta,Packt Publishing,2018,A beginner's guide to designing self-learning systems with TensorFlow and OpenAI Gym,,,True,2018-04-24T00:00:00,Apr 2018,1,97,150,AI
Practical Computer Vision,96183208,39.99,Abhinav Dadhich,Packt Publishing,2018,"Extract insightful information from images using TensorFlow, Keras, and OpenCV",,,True,2018-02-05T00:00:00,Feb 2018,1,97,150,AI
Mastering Machine Learning Algorithms,96201079,49.99,Giuseppe Bonaccorso,Packt Publishing,2018,Expert techniques to implement popular machine learning algorithms and fine-tune your models,,,True,2018-05-25T00:00:00,May 2018,1,97,150,AI
Intelligent Mobile Projects with TensorFlow,96197519,55.99,Jeff Tang,Packt Publishing,2018,"Build 10+ Artificial Intelligence apps using TensorFlow Mobile and Lite for iOS, Android, and Raspberry Pi",,,True,2018-05-22T00:00:00,May 2018,1,97,150,AI
Hands-On Internet of Things with Blynk,96202286,39.99,Pradeeka Seneviratne,Packt Publishing,2018,Build on the power of Blynk to configure smart devices and build exciting IoT projects,,,True,2018-05-28T00:00:00,May 2018,1,97,150,AI
Machine Learning Algorithms,96365586,55.99,Giuseppe Bonaccorso,Packt Publishing,2018,Popular algorithms for data science and machine learning,,,True,2018-08-30T00:00:00,Aug 2018,1,97,150,AI
Hands-On Artificial Intelligence for Search,96365590,26.99,Devangini Patel,Packt Publishing,2018,Building intelligent applications and perform enterprise searches,,,True,2018-08-30T00:00:00,Aug 2018,1,97,150,AI
Machine Learning with Core ML,96300269,55.99,Joshua Newnham,Packt Publishing,2018,An iOS developer's guide to implementing machine learning in mobile apps,,,True,2018-06-28T00:00:00,Jun 2018,1,97,150,AI
Hands-On Reinforcement Learning with Python,96300270,39.99,Sudharsan Ravichandiran,Packt Publishing,2018,Master reinforcement and deep reinforcement learning using OpenAI Gym and TensorFlow,,,True,2018-06-28T00:00:00,Jun 2018,1,97,150,AI
Hands-On Intelligent Agents with OpenAI Gym,96324148,44.99,Palanisamy P,Packt Publishing,2018,Your guide to developing AI agents using deep reinforcement learning,,,True,2018-07-31T00:00:00,Jul 2018,1,97,150,AI
Hands-On Deep Learning for Images with TensorFlow,96324172,27.99,Will Ballard,Packt Publishing,2018,Build intelligent computer vision applications using TensorFlow and Keras,,,True,2018-07-31T00:00:00,Jul 2018,1,97,150,AI
Applied Deep Learning with Python,96393888,49.99,Alex Galea,Packt Publishing,2018,"Use scikit-learn, TensorFlow, and Keras to create intelligent systems and machine learning solutions",,,True,2018-08-31T00:00:00,Aug 2018,2,97,150,AI
TensorFlow Machine Learning Cookbook,96393891,39.99,Nick McClure,Packt Publishing,2018,Over 60 recipes to build intelligent machine learning systems with the power of Python,,,True,2018-08-31T00:00:00,Aug 2018,1,97,150,AI
Android Things Quick Start Guide,96393885,33.99,Raul Portales,Packt Publishing,2018,Build your own smart devices using the Android Things platform,,,True,2018-08-31T00:00:00,Aug 2018,1,97,150,AI
Hands-On Transfer Learning with Python,96393902,49.99,Dipanjan Sarkar,Packt Publishing,2018,Implement advanced deep learning and neural network models using TensorFlow and Keras,,,True,2018-08-31T00:00:00,Aug 2018,3,97,150,AI
Hands-On Convolutional Neural Networks with TensorFlow,96357809,33.99,Iffat Zafar,Packt Publishing,2018,Solve computer vision problems with modeling in TensorFlow and Python,,,True,2018-08-28T00:00:00,Aug 2018,5,97,150,AI
Hands-On Chatbot Development with Alexa Skills and Amazon Lex,138626225,44.99,Sam Williams,Packt Publishing,2018,Create custom conversational and voice interfaces for your Amazon Echo devices and web platforms,,,True,2018-09-28T00:00:00,Sep 2018,1,97,150,AI
Mastering Predictive Analytics with scikit-learn and TensorFlow,138626249,33.99,Alvaro Fuentes,Packt Publishing,2018,Implement machine learning techniques to build advanced predictive models using Python,,,True,2018-09-29T00:00:00,Sep 2018,1,97,150,AI
Voicebot and Chatbot Design,209514590,44.99,Rachel Batish,Packt Publishing,2018,"Flexible conversational interfaces with Amazon Alexa, Google Home, and Facebook Messenger",,,True,2018-09-29T00:00:00,Sep 2018,1,97,150,AI
Hands-On Markov Models with Python,138626691,39.99,Ankur Ankan,Packt Publishing,2018,Implement probabilistic models for learning complex data sequences using the Python ecosystem,,,True,2018-09-27T00:00:00,Sep 2018,2,97,150,AI
