Title,id,price,author,publisher,pub_year,s_tile
Microsoft Excel 2019 Data Analysis and Business Modeling,209653532,53.86273095,Wayne Winston,Pearson Education,2019,
Infrastructure as Code,210180570,84.99,Kief Morris,O'Reilly Media,2020,
Domain Modeling Made Functional,96028851,54.99,Scott Wlaschin,Pragmatic Bookshelf,2018,Tackle Software Complexity with Domain-Driven Design and F#
Articulating Design Decisions,210101869,53.99,Tom Greever,O'Reilly Media,2020,
Docker: Up & Running,210821937,71.99,Sean P. Kane,O'Reilly Media,2023,
Scala Cookbook,210354077,84.99,Alvin Alexander,O'Reilly Media,2021,
Foundations of Scalable Systems,210602728,71.99,Ian Gorton,O'Reilly Media,2022,
Domain-Driven Design,1436039,80.80083095,Eric Evans,Pearson Education,2003,Tackling Complexity in the Heart of Software
Implementing Service Level Objectives,210098887,71.99,Alex Hidalgo,O'Reilly Media,2020,
Practical Natural Language Processing,210057868,84.99,Sowmya Vajjala,O'Reilly Media,2020,A Comprehensive Guide to Building Real-World NLP Systems
Mastering Regular Expressions,540872,67.99,Jeffrey E. F. Friedl,O'Reilly Media,2006,Understand Your Data and Be More Productive
AWS Certified Solutions Architect Study Guide,210665304,72.0,David Clinton,Wiley,2022,Associate (SAA-C03) Exam
Programming Kubernetes,209744006,71.99,Michael Hausenblas,O'Reilly Media,2019,Developing Cloud-Native Applications
Org Design for Design Orgs,2671639,44.99,Peter Merholz,O'Reilly Media,2016,Building and Managing In-House Design Teams
Data Science on the Google Cloud Platform,210529923,84.99,Valliappa Lakshmanan,O'Reilly Media,2022,
Linux Observability with BPF,209891811,59.99,David Calavera,O'Reilly Media,2019,Advanced Programming for Performance Analysis and Networking
Threat Modeling,210161483,71.99,Izar Tarandach,O'Reilly Media,2020,
High Performance Browser Networking,1386495,40.99,Ilya Grigorik,O'Reilly Media,2013,What every web developer should know about networking and web performance
Cloud Native DevOps with Kubernetes,210523432,96.99,Justin Domingus,O'Reilly Media,2022,
Learning Perl,210327283,71.99,Randal L. Schwartz,O'Reilly Media,2021,
Design Patterns for Cloud Native Applications,210299932,71.99,Kasun Indrasiri,O'Reilly Media,2021,
Information Architecture,2211400,67.99,Louis Rosenfeld,O'Reilly Media,2015,For the Web and Beyond
Multithreaded Javascript,210380832,71.99,II Thomas Hunter,O'Reilly Media,2021,
"CISSP All-in-One Exam Guide, Eighth Edition",138620881,84.855015,Shon Harris,McGraw Hill LLC,2018,
Python Cookbook,1187796,40.99,David Beazley,O'Reilly Media,2013,Recipes for Mastering Python 3
Time Management for System Administrators,443375,39.99,Thomas A. Limoncelli,O'Reilly Media,2005,Stop Working Late and Start Working Smart
UX Research,95643766,44.99,Brad Nunnally,O'Reilly Media,2016,Practical Techniques for Designing Better Products
ChatGPT For Dummies,210846834,23.99,Pam Baker,Wiley,2023,
SQL in a Nutshell,210591571,84.99,Kevin Kline,O'Reilly Media,2022,
Cloud Native Data Center Networking,209895112,67.99,Dinesh G. Dutt,O'Reilly Media,2019,"Architecture, Protocols, and Tools"
R for Data Science,210861884,84.99,Hadley Wickham,O'Reilly Media,2023,
R for Data Science,210861884,84.99,Hadley Wickham,O'Reilly Media,2023,
UX Strategy,210244612,53.99,Jaime Levy,O'Reilly Media,2021,
Using SQLite,580130,35.99,Jay A. Kreibich,O'Reilly Media,2010,Small. Fast. Reliable. Choose Any Three.
Fundamentals of Data Visualization,209641360,84.99,Claus O. Wilke,O'Reilly Media,2019,A Primer on Making Informative and Compelling Figures
Practical Time Series Analysis,209787852,84.99,Aileen Nielsen,O'Reilly Media,2019,Prediction with Statistics and Machine Learning
"AWS Certified Developer Official Study Guide, Associate Exam",209768584,76.0,Nick Alteen,Wiley,2019,Associate (DVA-C01) Exam
Learning GraphQL,96329533,44.99,Eve Porcello,O'Reilly Media,2018,Declarative Data Fetching for Modern Web Apps
Distributed Systems with Node.js,210156921,59.99,II Thomas Hunter,O'Reilly Media,2020,
Artificial Intelligence,209592316,14.99,Melanie Mitchell,"Farrar, Straus and Giroux",2019,A Guide for Thinking Humans
Practical Fraud Prevention,210523670,71.99,Gilit Saporta,O'Reilly Media,2022,
Mathematics for Machine Learning,209910187,56.06997378,Marc Peter Deisenroth,Cambridge University Press,2020,
"Java: The Complete Reference, Twelfth Edition",210398071,80.8143,Herbert Schildt,McGraw Hill LLC,2021,
RESTful Web API Patterns and Practices Cookbook,210689031,71.99,Mike Amundsen,O'Reilly Media,2022,
"Python Crash Course, 3rd Edition",210527420,47.99,Eric Matthes,No Starch Press,2023,"A Hands-On, Project-Based Introduction to Programming"
C in a Nutshell,2475189,79.99,Peter Prinz,O'Reilly Media,2015,The Definitive Reference
Mastering VBA for Microsoft Office 365,209734513,62.0,Richard Mansfield,Wiley,2019,
Developing with PDF,1480424,25.99,Leonard Rosenthol,O'Reilly Media,2013,Dive Into the Portable Document Format
Go Cookbook,211073981,84.99,Sau Sheong Chang,O'Reilly Media,2023,
Data Visualization with Python and JavaScript,210722210,63.99,Kyran Dale,O'Reilly Media,2022,
PyTorch Pocket Reference,210286664,29.99,Joe Papa,O'Reilly Media,2021,
PyTorch Pocket Reference,210286664,29.99,Joe Papa,O'Reilly Media,2021,
Python for Geospatial Data Analysis,210691208,84.99,Bonny P. McClain,O'Reilly Media,2022,
Head First PMP,138550292,84.99,Jennifer Greene,O'Reilly Media,2018,A Learner's Companion to Passing the Project Management Professional Exam
Practical Monitoring,95897099,34.99,Mike Julian,O'Reilly Media,2017,Effective Strategies for the Real World
Learning the bash Shell,443423,51.99,Cameron Newham,O'Reilly Media,2005,Unix Shell Programming
The Book of Why,95855447,17.99,Judea Pearl,Basic Books,2018,The New Science of Cause and Effect
"HTML, CSS, and JavaScript All in One",209552994,43.08749095,Julie C. Meloni,Pearson Education,2018,"Covering HTML5, CSS3, and ES6, Sams Teach Yourself"
LPI Linux Essentials Study Guide,209916850,59.99,Christine Bresnahan,Wiley,2019,Exam 010 v1.6
Consul: Up and Running,210577811,71.99,Luke Kysow,O'Reilly Media,2022,
Transformers for Natural Language Processing,210519972,60.99,Denis Rothman,Packt Publishing,2022,"Build, train, and fine-tune deep neural network architectures for NLP with Python, Hugging Face, and OpenAI's GPT-3, ChatGPT, and GPT-4"
Release It!,95960187,54.99,Michael T. Nygard,Pragmatic Bookshelf,2018,Design and Deploy Production-Ready Software
EPUB 3 Best Practices,1115646,15.99,Matt Garrish,O'Reilly Media,2013,Optimize Your Digital Books
XQuery,2467932,49.99,Priscilla Walmsley,O'Reilly Media,2015,Search Across a Variety of XML Data
The Science of Deep Learning,210631212,68.09693466,Iddo Drori,Cambridge University Press,2022,
"CompTIA Security+ All-in-One Exam Guide, Sixth Edition (Exam SY0-601)",210239603,72.73287,Wm. Arthur Conklin,McGraw Hill LLC,2021,
Functional Programming with C#,211070377,84.99,Simon J. Painter,O'Reilly Media,2023,
JavaScript Cookbook,210335134,84.99,Adam D. Scott,O'Reilly Media,2021,
ColorWise,210707389,38.99,Kate Strachnyi,O'Reilly Media,2022,
slide:ology,540362,48.99,Nancy Duarte,O'Reilly Media,2008,The Art and Science of Creating Great Presentations
Learning Scientific Programming with Python,210105079,53.66281812,Christian Hill,Cambridge University Press,2020,
"Mythical Man-Month, The",286906,47.12820595,"Brooks, Frederick P., Jr.",Pearson Education,1995,"Essays on Software Engineering, Anniversary Edition"
802.11 Wireless Networks: The Definitive Guide,540752,35.99,Matthew S. Gast,O'Reilly Media,2005,The Definitive Guide
CompTIA CySA+ Study Guide,210085812,71.99,Mike Chapple,Wiley,2020,Exam CS0-002
Test Driven Development for Embedded C,95960824,46.99,James W. Grenning,Pragmatic Bookshelf,2011,
Flutter and Dart Cookbook,210725886,71.99,Richard Rose,O'Reilly Media,2022,
FastAPI,211148449,59.99,Bill Lubanovic,O'Reilly Media,2023,
Classic Shell Scripting,443127,31.99,Arnold Robbins,O'Reilly Media,2005,Hidden Commands that Unlock the Power of Unix
Zero Trust Networks,95787312,67.99,Evan Gilman,O'Reilly Media,2017,Building Secure Systems in Untrusted Networks
Cloud Native Infrastructure,95895764,44.99,Justin Garrison,O'Reilly Media,2017,Patterns for Scalable Infrastructure and Applications in a Dynamic Environment
The Student's Introduction to Mathematica and the Wolfram Language,209614691,69.7017051,Bruce F. Torrence,Cambridge University Press,2019,
The Student's Introduction to Mathematica and the Wolfram Language,209614691,69.7017051,Bruce F. Torrence,Cambridge University Press,2019,
Hackers,563956,20.99,Steven Levy,O'Reilly Media,2010,Heroes of the Computer Revolution - 25th Anniversary Edition
Agile Project Management,726523,59.25035095,Jim Highsmith,Pearson Education,2009,Creating Innovative Products
PowerShell Pocket Reference,210274930,32.99,Lee Holmes,O'Reilly Media,2021,
CompTIA A+ Core 1 (220-1101) and Core 2 (220-1102) Exam Cram,210519572,53.86273095,Dave Prowse,Pearson Education,2022,
Data Algorithms with Spark,210538157,84.99,Mahmoud Parsian,O'Reilly Media,2022,
Learning Algorithms,210336889,84.99,George Heineman,O'Reilly Media,2021,
Machine Learning with PyTorch and Scikit-Learn,210468178,52.99,Sebastian Raschka,Packt Publishing,2022,Develop machine learning and deep learning models with Python
Token Economy,210064455,32.66,Shermin Voshmgir,Shermin Voshmgir,2020,How the Web3 reinvents the Internet
Optimizing Java,96167997,67.99,Benjamin J Evans,O'Reilly Media,2018,Practical Techniques for Improving JVM Application Performance
Beginning Database Design,1156003,71.95820528,Clare Churcher,Apress,2012,From Novice to Professional
sed & awk,610665,56.99,Dale Dougherty,O'Reilly Media,1997,UNIX Power Tools
HTTP: The Definitive Guide,540692,73.99,David Gourley,O'Reilly Media,2002,The Definitive Guide
Python and HDF5,1489987,25.99,Andrew Collette,O'Reilly Media,2013,Unlocking Scientific Data
Technology Strategy Patterns,209514863,59.99,Eben Hewitt,O'Reilly Media,2018,Architecture as Strategy
Kubernetes Patterns,210797343,71.99,Bilgin Ibryam,O'Reilly Media,2022,
Quick Start Guide to Large Language Models,210964418,40.39368095,Sinan Ozdemir,Pearson Education,2023,Strategies and Best Practices for Using ChatGPT and Other LLMs
"Cassandra: The Definitive Guide, (Revised) Third Edition",210469901,84.99,Jeff Carpenter,O'Reilly Media,2022,
97 Things Every Data Engineer Should Know,210313784,53.99,Tobias Macey,O'Reilly Media,2021,
Learning Functional Programming,210643544,71.99,Jack Widman,O'Reilly Media,2022,
Pro Angular,210581556,85.54482118,Adam Freeman,Apress,2022,Build Powerful and Dynamic Web Apps
"The Elements of Computing Systems, second edition",209956295,64.99,Noam Nisan,MIT Press,2021,Building a Modern Computer from First Principles
Hands-On Unsupervised Learning Using Python,209614601,84.99,Ankur A. Patel,O'Reilly Media,2019,How to Build Applied Machine Learning Solutions from Unlabeled Data
Oracle PL/SQL Programming,1604446,89.99,Steven Feuerstein,O'Reilly Media,2014,Covers Versions Through Oracle Database 12c
You Look Like a Thing and I Love You,209622947,15.99,Janelle Shane,"Little, Brown and Company",2019,How Artificial Intelligence Works and Why It's Making the World a Weirder Place
SVG Animations,95730196,56.99,Sarah Drasner,O'Reilly Media,2017,From Common UX Implementations to Complex Responsive Animation
97 Things Every Programmer Should Know,536618,26.99,Kevlin Henney,O'Reilly Media,2010,Collective Wisdom from the Experts
The Self-Service Data Roadmap,210119307,71.99,Sandeep Uttamchandani,O'Reilly Media,2020,
Head First C,887874,45.99,David Griffiths,O'Reilly Media,2012,A Brain-Friendly Guide
CCSK Certificate of Cloud Security Knowledge All-in-One Exam Guide,209955911,60.610725,Graham Thompson,McGraw Hill LLC,2020,
Active Directory,1169554,53.99,Brian Desmond,O'Reilly Media,2013,"Designing, Deploying, and Running Active Directory"
The Art of Game Design,209755069,96.9052261,Jesse Schell,CRC Press,2019,"A Book of Lenses, Third Edition"
Python Programming On Win32,540396,33.95,Mark Hammond,O'Reilly Media,2000,Help for Windows Programmers
Programming Perl,887939,53.99,Tom Christiansen,O'Reilly Media,2012,Unmatched power for text processing and scripting
Beginning App Development with Flutter,209903987,63.82076688,Rap Payne,Apress,2019,Create Cross-Platform Mobile Apps
Certified Kubernetes Security Specialist (CKS) Study Guide,210861885,59.99,Benjamin Muschko,O'Reilly Media,2023,
Designing Games,1108404,58.99,Tynan Sylvester,O'Reilly Media,2013,A Guide to Engineering Experiences
Tableau Desktop Pocket Reference,210272473,29.99,Ryan Sleeper,O'Reilly Media,2021,
Learning Ray,210767201,71.99,Max Pumperla,O'Reilly Media,2023,
Kubernetes Security and Observability,210405017,59.99,Brendan Creane,O'Reilly Media,2021,
"Practical Packet Analysis, 3rd Edition",95833388,46.95,Chris Sanders,No Starch Press,2017,Using Wireshark to Solve Real-World Network Problems
C Programming Language,1436188,72.71940095,Brian W. Kernighan,Pearson Education,1988,
Database Reliability Engineering,95896236,56.99,Laine Campbell,O'Reilly Media,2017,Designing and Operating Resilient Database Systems
97 Things Every Software Architect Should Know,443419,31.99,Richard Monson-Haefel,O'Reilly Media,2009,Collective Wisdom from the Experts
Essential SQLAlchemy,2467934,35.99,Jason Myers,O'Reilly Media,2015,Mapping Python to Databases
AVR Programming,1604137,31.99,Elliot Williams,"Make Community, LLC",2014,Learning to Write Software for Hardware
OCA Java SE 8 Programmer I Exam Guide (Exams 1Z0-808),95755260,66.6717975,Kathy Sierra,McGraw Hill LLC,2017,
Creating a Data-Driven Organization,2120743,48.99,Carl Anderson,O'Reilly Media,2015,Practical Advice from the Trenches
MPLS in the SDN Era,2470673,68.99,Antonio Sanchez Monge,O'Reilly Media,2015,Interoperable Scenarios to Make Networks Scale to New Services
The Cathedral & the Bazaar,443450,29.99,Eric S. Raymond,O'Reilly Media,2001,Musings on Linux and Open Source by an Accidental Revolutionary
Beginner's Step-by-Step Coding Course,209902947,,DK,DK Publishing,2020,
Patterns of Distributed Systems,210919240,53.86273095,Unmesh Joshi,Pearson Education,2023,
Learning Blazor,210672741,71.99,David Pine,O'Reilly Media,2022,
Security and Microservice Architecture on AWS,210368482,71.99,Gaurav Raje,O'Reilly Media,2021,
Designing Autonomous AI,210584187,71.99,Kence Anderson,O'Reilly Media,2022,
Feature Engineering for Machine Learning,96116298,67.99,Alice Zheng,O'Reilly Media,2018,Principles and Techniques for Data Scientists
OpenGL Programming Guide,95824283,75.41321095,John Kessenich,Pearson Education,2016,"The Official Guide to Learning OpenGL, Version 4.5 with SPIR-V"
Linux Device Drivers,443086,58.99,Jonathan Corbet,O'Reilly Media,2005,Where the Kernel Meets the Hardware
"Game Engine Architecture, Third Edition",95912264,83.3021061,Jason Gregory,CRC Press,2018,
Agile Retrospectives,96027357,29.99,Esther Derby,Pragmatic Bookshelf,2006,Making Good Teams Great
Effective Python,209822782,53.86273095,Brett Slatkin,Pearson Education,2019,90 Specific Ways to Write Better Python
Concrete Mathematics,95824241,96.96369095,Ronald L. Graham,Pearson Education,1994,A Foundation for Computer Science
Designing for Behavior Change,210039881,59.99,Stephen Wendel,O'Reilly Media,2020,Applying Psychology and Behavioral Economics
Cloud Native Security Cookbook,210547887,71.99,Josh Armitage,O'Reilly Media,2022,
Delta Lake: Up and Running,211127118,71.99,Bennie Haelen,O'Reilly Media,2023,
Practical Cloud Security,211115554,53.99,Chris Dotson,O'Reilly Media,2023,
Purely Functional Data Structures,1076742,66.49216422,Chris Okasaki,Cambridge University Press,1998,
Graph Algorithms,209688468,84.99,Mark Needham,O'Reilly Media,2019,Practical Examples in Apache Spark and Neo4j
Making Things Happen,443245,48.99,Scott Berkun,O'Reilly Media,2008,Mastering Project Management
Unix Power Tools,540863,55.99,Jerry Peek,O'Reilly Media,2002,
C Pocket Reference,540798,27.99,Peter Prinz,O'Reilly Media,2002,C Syntax and Fundamentals
Designing Web APIs,96357962,49.99,Brenda Jin,O'Reilly Media,2018,Building APIs That Developers Love
Building Web Apps with WordPress,209908350,56.99,Brian Messenlehner,O'Reilly Media,2019,WordPress as an Application Framework
Network Security Assessment,95648817,49.99,Chris McNab,O'Reilly Media,2016,Know Your Network
Apprenticeship Patterns,536771,26.99,Dave Hoover,O'Reilly Media,2009,Guidance for the Aspiring Software Craftsman
Understanding Linux Network Internals,540758,47.99,Christian Benvenuti,O'Reilly Media,2005,Guided Tour to Networking on Linux
Seven Databases in Seven Weeks,96182141,54.99,Luc Perkins,Pragmatic Bookshelf,2018,A Guide to Modern Databases and the NoSQL Movement
Natural Language Processing with Python,443090,62.99,Steven Bird,O'Reilly Media,2009,Analyzing Text with the Natural Language Toolkit
SQL Server Advanced Troubleshooting and Performance Tuning,210563002,84.99,Dmitri Korotkevitch,O'Reilly Media,2022,
